ammo,blast_strength,can_kick,entity_0,entity_1,entity_2,entity_3,entity_4,entity_5,entity_6,entity_7,entity_8,action
3,4,True,passage,passage,passage,passage,self,passage,passage,passage,enemy,4
3,4,True,passage,passage,passage,passage,self,passage,passage,passage,enemy,2
3,4,True,passage,passage,enemy,passage,self,passage,rigid,rigid,passage,1
3,4,True,passage,passage,enemy,passage,self,passage,rigid,rigid,passage,4
3,4,True,enemy,passage,rigid,passage,self,passage,rigid,passage,passage,4
3,4,True,enemy,rigid,outside,passage,self,outside,passage,passage,outside,3
3,4,True,enemy,rigid,outside,passage,self,outside,passage,passage,outside,3
3,4,True,enemy,rigid,outside,passage,self,outside,passage,passage,outside,3
3,4,True,enemy,rigid,outside,passage,self,outside,passage,passage,outside,3
3,4,True,enemy,rigid,outside,passage,self,outside,passage,passage,outside,2
3,4,True,enemy,passage,outside,passage,self,outside,outside,outside,outside,1
3,4,True,enemy,passage,outside,passage,self,outside,outside,outside,outside,1
3,4,True,passage,rigid,outside,passage,self,outside,enemy,passage,outside,3
3,4,True,passage,rigid,outside,passage,self,outside,enemy,passage,outside,3
3,4,True,passage,passage,rigid,passage,self,passage,rigid,passage,enemy,4
3,4,True,passage,passage,rigid,passage,self,passage,rigid,passage,enemy,1
3,4,True,passage,passage,rigid,passage,self,rigid,passage,passage,enemy,2
3,4,True,passage,passage,rigid,passage,self,rigid,passage,passage,enemy,1
3,4,True,rigid,passage,passage,passage,self,rigid,passage,passage,rigid,2
3,4,True,rigid,passage,passage,passage,self,rigid,passage,passage,rigid,3
3,4,True,passage,rigid,passage,passage,self,passage,passage,passage,passage,2
3,4,True,passage,rigid,passage,passage,self,passage,passage,passage,passage,2
3,4,True,passage,rigid,passage,passage,self,passage,passage,passage,passage,2
3,4,True,passage,rigid,passage,passage,self,passage,passage,passage,passage,3
3,4,True,passage,passage,rigid,passage,self,passage,rigid,passage,enemy,4
3,4,True,passage,rigid,passage,passage,self,passage,enemy,passage,passage,3
3,4,True,passage,rigid,passage,passage,self,passage,enemy,passage,passage,2
3,4,True,enemy,passage,passage,passage,self,passage,passage,passage,passage,1
3,4,True,enemy,passage,passage,passage,self,passage,passage,passage,passage,1
3,4,True,enemy,passage,passage,passage,self,passage,passage,passage,passage,3
3,4,True,passage,passage,enemy,rigid,self,passage,passage,passage,passage,2
3,4,True,rigid,passage,passage,passage,self,passage,passage,rigid,rigid,1
3,4,True,rigid,passage,passage,passage,self,passage,passage,rigid,rigid,4
3,4,True,enemy,passage,passage,passage,self,passage,rigid,rigid,passage,4
3,4,True,enemy,passage,rigid,passage,self,passage,rigid,passage,passage,1
3,4,True,enemy,passage,rigid,passage,self,passage,rigid,passage,passage,1
3,4,True,enemy,passage,rigid,passage,self,passage,rigid,passage,passage,1
3,4,True,passage,passage,rigid,passage,self,rigid,passage,passage,passage,3
3,4,True,passage,passage,rigid,passage,self,rigid,passage,passage,passage,3
3,4,True,enemy,passage,passage,passage,self,passage,passage,passage,passage,1
3,4,True,enemy,rigid,passage,passage,self,passage,passage,passage,passage,3
3,4,True,enemy,rigid,passage,passage,self,passage,enemy,passage,passage,3
3,4,True,enemy,rigid,passage,passage,self,passage,enemy,passage,passage,3
3,4,True,passage,rigid,passage,passage,self,passage,enemy,passage,passage,3
3,4,True,enemy,rigid,passage,passage,self,passage,enemy,passage,passage,3
3,4,True,passage,rigid,passage,passage,self,passage,enemy,passage,passage,2
3,4,True,enemy,passage,passage,passage,self,passage,passage,passage,passage,1
3,4,True,enemy,passage,passage,passage,self,passage,passage,passage,passage,1
3,4,True,enemy,passage,passage,passage,self,passage,passage,passage,passage,4
3,4,True,passage,passage,rigid,passage,self,rigid,passage,passage,passage,1
3,4,True,rigid,passage,passage,passage,self,rigid,passage,passage,rigid,3
3,4,True,passage,rigid,passage,enemy,self,passage,passage,passage,passage,5
2,4,True,passage,rigid,passage,enemy,bomb,passage,passage,passage,passage,4
2,4,True,rigid,passage,passage,bomb,self,rigid,passage,passage,rigid,2
2,4,True,bomb,passage,rigid,passage,self,rigid,passage,passage,passage,2
2,4,True,passage,passage,rigid,passage,self,passage,rigid,passage,passage,4
3,4,True,passage,rigid,outside,passage,self,outside,passage,passage,outside,2
1,2,False,passage,rigid,wooden,rigid,self,passage,wooden,passage,passage,2
1,2,False,rigid,passage,passage,wooden,self,passage,rigid,passage,rigid,5
0,2,False,rigid,passage,passage,wooden,bomb,passage,rigid,passage,rigid,4
0,2,False,passage,passage,passage,bomb,self,rigid,passage,rigid,passage,1
0,2,False,rigid,wooden,rigid,passage,self,passage,bomb,passage,rigid,0
0,2,False,rigid,wooden,rigid,passage,self,passage,bomb,passage,rigid,0
0,2,False,rigid,wooden,rigid,passage,self,passage,bomb,passage,rigid,0
0,2,False,rigid,wooden,rigid,passage,self,passage,bomb,passage,rigid,0
0,2,False,rigid,wooden,rigid,passage,self,passage,bomb,passage,rigid,0
0,2,False,rigid,wooden,rigid,passage,self,passage,bomb,passage,rigid,0
0,2,False,rigid,wooden,rigid,passage,self,passage,bomb,passage,rigid,0
1,2,False,rigid,wooden,rigid,flame,self,passage,flame,flame,rigid,0
1,2,False,rigid,wooden,rigid,flame,self,passage,flame,flame,rigid,0
1,2,False,rigid,wooden,rigid,flame,self,passage,flame,flame,rigid,0
1,2,False,rigid,wooden,rigid,passage,self,passage,passage,passage,rigid,5
0,2,False,rigid,wooden,rigid,passage,bomb,passage,passage,passage,rigid,3
0,2,False,passage,rigid,wooden,rigid,self,bomb,passage,passage,passage,2
0,2,False,rigid,passage,bomb,passage,self,passage,rigid,passage,rigid,2
0,2,False,passage,passage,passage,rigid,self,rigid,passage,wooden,rigid,0
0,2,False,passage,passage,passage,rigid,self,rigid,passage,wooden,rigid,0
0,2,False,passage,passage,passage,rigid,self,rigid,passage,wooden,rigid,0
0,2,False,passage,passage,passage,rigid,self,rigid,passage,wooden,rigid,0
0,2,False,passage,passage,passage,rigid,self,rigid,passage,wooden,rigid,0
0,2,False,passage,passage,passage,rigid,self,rigid,passage,wooden,rigid,0
1,2,False,passage,passage,flame,rigid,self,rigid,passage,wooden,rigid,5
0,2,False,passage,passage,flame,rigid,bomb,rigid,passage,wooden,rigid,0
0,2,False,passage,passage,flame,rigid,self,rigid,passage,wooden,rigid,0
0,2,False,passage,passage,passage,rigid,self,rigid,passage,wooden,rigid,1
0,2,False,rigid,passage,passage,passage,self,passage,rigid,bomb,rigid,4
0,2,False,passage,passage,passage,passage,self,rigid,bomb,rigid,passage,1
0,2,False,rigid,passage,rigid,passage,self,passage,passage,passage,rigid,4
0,2,False,passage,rigid,passage,passage,self,wooden,passage,rigid,rigid,0
0,2,False,passage,rigid,passage,passage,self,wooden,passage,rigid,rigid,0
0,2,False,passage,rigid,passage,passage,self,wooden,passage,rigid,rigid,0
1,2,False,passage,rigid,passage,passage,self,wooden,passage,rigid,rigid,5
0,2,False,passage,rigid,passage,passage,bomb,wooden,passage,rigid,rigid,0
0,2,False,passage,rigid,passage,passage,self,wooden,passage,rigid,rigid,0
0,2,False,passage,rigid,passage,passage,self,wooden,passage,rigid,rigid,3
0,2,False,rigid,passage,rigid,passage,self,bomb,passage,passage,rigid,2
0,2,False,passage,passage,bomb,passage,self,rigid,passage,rigid,passage,3
0,2,False,rigid,passage,passage,passage,self,passage,rigid,passage,rigid,3
0,2,False,outside,rigid,passage,outside,self,passage,outside,rigid,passage,0
0,2,False,outside,rigid,passage,outside,self,passage,outside,rigid,passage,4
0,2,False,rigid,passage,passage,passage,self,passage,rigid,passage,rigid,2
1,2,False,passage,passage,passage,rigid,self,rigid,passage,passage,rigid,2
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,wooden,rigid,0
1,2,False,rigid,passage,rigid,passage,self,rigid,rigid,flame,rigid,1
1,2,False,passage,passage,passage,rigid,self,rigid,passage,passage,rigid,0
1,2,False,passage,passage,passage,rigid,self,rigid,passage,passage,rigid,1
1,2,False,rigid,passage,passage,passage,self,passage,rigid,passage,rigid,1
1,2,False,passage,rigid,passage,rigid,self,passage,passage,passage,passage,4
1,2,False,rigid,passage,rigid,passage,self,passage,passage,passage,rigid,4
1,2,False,passage,rigid,passage,passage,self,item,passage,rigid,rigid,4
1,2,True,rigid,passage,rigid,passage,self,item,rigid,rigid,rigid,4
2,2,True,passage,rigid,rigid,passage,self,passage,rigid,rigid,passage,3
2,2,True,rigid,passage,rigid,passage,self,passage,rigid,rigid,rigid,1
2,2,True,outside,outside,outside,rigid,self,rigid,passage,passage,passage,0
2,2,True,outside,outside,outside,rigid,self,rigid,passage,passage,passage,2
2,2,True,rigid,passage,rigid,passage,self,passage,rigid,rigid,rigid,3
2,2,True,passage,rigid,passage,passage,self,passage,passage,rigid,rigid,3
2,2,True,rigid,passage,rigid,passage,self,passage,passage,passage,rigid,2
2,2,True,passage,passage,passage,passage,self,rigid,passage,rigid,passage,3
2,2,True,rigid,passage,passage,passage,self,passage,rigid,passage,rigid,3
2,2,True,outside,rigid,passage,outside,self,passage,outside,rigid,passage,0
2,2,True,outside,rigid,passage,outside,self,passage,outside,rigid,passage,4
2,2,True,rigid,passage,passage,passage,self,passage,rigid,passage,rigid,1
2,2,True,passage,rigid,passage,rigid,self,passage,passage,passage,passage,0
2,2,True,passage,rigid,passage,rigid,self,passage,passage,passage,passage,4
2,2,True,rigid,passage,rigid,passage,self,passage,passage,passage,rigid,2
2,2,True,passage,passage,passage,passage,self,rigid,passage,rigid,passage,0
2,2,True,passage,passage,passage,passage,self,rigid,passage,rigid,passage,3
2,2,True,rigid,passage,passage,passage,self,passage,rigid,passage,rigid,3
2,2,True,outside,rigid,passage,outside,self,passage,outside,rigid,passage,0
2,2,True,outside,rigid,passage,outside,self,passage,outside,rigid,passage,4
2,2,True,rigid,passage,passage,passage,self,passage,rigid,passage,rigid,1
2,2,True,passage,rigid,passage,rigid,self,passage,passage,passage,passage,4
2,2,True,rigid,passage,rigid,passage,self,passage,passage,passage,rigid,1
2,2,True,outside,outside,outside,rigid,self,rigid,passage,passage,passage,0
2,2,True,outside,outside,outside,rigid,self,rigid,passage,passage,passage,2
2,2,True,rigid,passage,rigid,passage,self,passage,passage,passage,rigid,2
2,2,True,passage,passage,passage,passage,self,rigid,passage,rigid,passage,0
2,2,True,passage,passage,passage,passage,self,rigid,passage,rigid,passage,3
2,2,True,rigid,passage,passage,passage,self,passage,rigid,passage,rigid,2
2,2,True,passage,passage,passage,rigid,self,rigid,passage,passage,rigid,2
2,2,True,rigid,passage,rigid,passage,self,rigid,rigid,item,rigid,2
2,3,True,passage,passage,rigid,rigid,self,rigid,rigid,passage,item,2
2,3,True,rigid,passage,rigid,rigid,self,item,rigid,passage,rigid,4
2,3,True,passage,rigid,passage,passage,self,passage,passage,rigid,rigid,4
2,3,True,rigid,passage,rigid,passage,self,rigid,rigid,rigid,passage,1
2,3,True,rigid,passage,passage,rigid,self,rigid,passage,passage,rigid,1
2,3,True,rigid,passage,passage,rigid,self,passage,rigid,passage,rigid,1
2,3,True,passage,rigid,rigid,rigid,self,passage,rigid,passage,passage,4
2,3,True,rigid,rigid,rigid,passage,self,passage,passage,passage,rigid,4
2,3,True,rigid,rigid,passage,passage,self,passage,passage,rigid,rigid,4
2,3,True,rigid,passage,rigid,passage,self,rigid,rigid,rigid,passage,1
2,3,True,passage,passage,passage,rigid,self,rigid,passage,passage,rigid,1
2,3,True,rigid,rigid,rigid,passage,self,passage,rigid,passage,rigid,4
2,3,True,rigid,rigid,passage,passage,self,passage,passage,rigid,rigid,4
2,3,True,rigid,passage,rigid,passage,self,passage,rigid,rigid,passage,1
2,3,True,outside,outside,outside,rigid,self,rigid,passage,passage,passage,0
2,3,True,outside,outside,outside,rigid,self,rigid,passage,passage,passage,2
2,3,True,rigid,passage,rigid,passage,self,passage,rigid,rigid,passage,4
2,3,True,passage,rigid,passage,passage,self,rigid,rigid,passage,passage,2
2,3,True,passage,passage,rigid,rigid,self,passage,passage,passage,rigid,4
2,3,True,passage,rigid,outside,passage,self,outside,passage,rigid,outside,0
2,3,True,passage,rigid,outside,passage,self,outside,passage,rigid,outside,3
2,3,True,passage,passage,rigid,rigid,self,passage,passage,passage,rigid,2
2,3,True,rigid,passage,passage,passage,self,rigid,passage,passage,passage,3
2,3,True,rigid,rigid,passage,rigid,self,passage,passage,passage,passage,2
2,3,True,rigid,passage,passage,passage,self,passage,passage,passage,passage,4
2,3,True,passage,passage,rigid,passage,self,passage,passage,passage,passage,4
